@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
4522,2487,508,6501,0.072478,0.64517,0.899006,0.64517,0.100994,0.751225,0.358824,1.798012,1
4519,2490,505,6504,0.07205,0.644742,0.899482,0.644742,0.100518,0.751101,0.358396,1.798965,1
4515,2494,505,6504,0.07205,0.644172,0.899402,0.644172,0.100598,0.750686,0.358111,1.798805,1
4514,2495,504,6505,0.071908,0.644029,0.899562,0.644029,0.100438,0.750644,0.357968,1.799123,1
4507,2502,502,6507,0.071622,0.64303,0.89978,0.64303,0.10022,0.750042,0.357326,1.799561,1
4502,2507,499,6510,0.071194,0.642317,0.90022,0.642317,0.09978,0.749709,0.356756,1.80044,1
4498,2511,498,6511,0.071052,0.641746,0.90032,0.641746,0.09968,0.749354,0.356399,1.800641,1
4497,2512,497,6512,0.070909,0.641604,0.900481,0.641604,0.099519,0.749313,0.356256,1.800961,1
4494,2515,495,6514,0.070623,0.641176,0.900782,0.641176,0.099218,0.749125,0.3559,1.801563,1
4487,2522,493,6516,0.070338,0.640177,0.901004,0.640177,0.098996,0.748519,0.355258,1.802008,1
4484,2525,488,6521,0.069625,0.639749,0.90185,0.639749,0.09815,0.748518,0.354687,1.803701,1
4481,2528,488,6521,0.069625,0.639321,0.901791,0.639321,0.098209,0.748205,0.354473,1.803582,1
4476,2533,485,6524,0.069197,0.638608,0.902237,0.638608,0.097763,0.74787,0.353902,1.804475,1
4476,2533,484,6525,0.069054,0.638608,0.902419,0.638608,0.097581,0.747932,0.353831,1.804839,1
4475,2534,484,6525,0.069054,0.638465,0.9024,0.638465,0.0976,0.747828,0.353759,1.804799,1
4475,2534,483,6526,0.068911,0.638465,0.902582,0.638465,0.097418,0.74789,0.353688,1.805163,1
4469,2540,483,6526,0.068911,0.637609,0.902464,0.637609,0.097536,0.747262,0.35326,1.804927,1
4465,2544,482,6527,0.068769,0.637038,0.902567,0.637038,0.097433,0.746905,0.352903,1.805134,1
4462,2547,479,6530,0.068341,0.63661,0.903056,0.63661,0.096944,0.746778,0.352475,1.806112,1
4458,2551,478,6531,0.068198,0.636039,0.90316,0.636039,0.09684,0.746421,0.352119,1.806321,1
4458,2551,475,6534,0.06777,0.636039,0.90371,0.636039,0.09629,0.746609,0.351905,1.807419,1
4454,2555,472,6537,0.067342,0.635469,0.904182,0.635469,0.095818,0.746376,0.351405,1.808364,1
4449,2560,471,6538,0.067199,0.634755,0.904268,0.634755,0.095732,0.745913,0.350977,1.808537,1
4447,2562,471,6538,0.067199,0.63447,0.904229,0.63447,0.095771,0.745703,0.350835,1.808459,1
4441,2568,467,6542,0.066629,0.633614,0.904849,0.633614,0.095151,0.745322,0.350121,1.809698,1
4438,2571,463,6546,0.066058,0.633186,0.905529,0.633186,0.094471,0.745256,0.349622,1.811059,1
4435,2574,462,6547,0.065915,0.632758,0.905657,0.632758,0.094343,0.745003,0.349337,1.811313,1
4431,2578,459,6550,0.065487,0.632187,0.906135,0.632187,0.093865,0.744768,0.348837,1.81227,1
4429,2580,459,6550,0.065487,0.631902,0.906097,0.631902,0.093903,0.744557,0.348695,1.812193,1
4425,2584,458,6551,0.065345,0.631331,0.906205,0.631331,0.093795,0.744198,0.348338,1.81241,1
4423,2586,457,6552,0.065202,0.631046,0.906352,0.631046,0.093648,0.744049,0.348124,1.812705,1
4422,2587,457,6552,0.065202,0.630903,0.906333,0.630903,0.093667,0.743943,0.348053,1.812667,1
4419,2590,455,6554,0.064917,0.630475,0.906648,0.630475,0.093352,0.743752,0.347696,1.813295,1
4418,2591,455,6554,0.064917,0.630332,0.906628,0.630332,0.093372,0.743646,0.347624,1.813257,1
4418,2591,454,6555,0.064774,0.630332,0.906814,0.630332,0.093186,0.743708,0.347553,1.813629,1
4415,2594,451,6558,0.064346,0.629904,0.907316,0.629904,0.092684,0.743579,0.347125,1.814632,1
4411,2598,451,6558,0.064346,0.629334,0.90724,0.629334,0.09276,0.743156,0.34684,1.81448,1
4409,2600,447,6562,0.063775,0.629048,0.907949,0.629048,0.092051,0.743194,0.346412,1.815898,1
4399,2610,446,6563,0.063632,0.627622,0.907946,0.627622,0.092054,0.742197,0.345627,1.815893,1
4397,2612,446,6563,0.063632,0.627336,0.907908,0.627336,0.092092,0.741984,0.345484,1.815817,1
4396,2613,446,6563,0.063632,0.627194,0.907889,0.627194,0.092111,0.741878,0.345413,1.815779,1
4393,2616,446,6563,0.063632,0.626766,0.907832,0.626766,0.092168,0.74156,0.345199,1.815664,1
4388,2621,446,6563,0.063632,0.626052,0.907737,0.626052,0.092263,0.741028,0.344842,1.815474,1
4386,2623,446,6563,0.063632,0.625767,0.907699,0.625767,0.092301,0.740816,0.3447,1.815397,1
4386,2623,445,6564,0.06349,0.625767,0.907887,0.625767,0.092113,0.740878,0.344628,1.815773,1
4374,2635,444,6565,0.063347,0.624055,0.907846,0.624055,0.092154,0.739663,0.343701,1.815691,1
4373,2636,444,6565,0.063347,0.623912,0.907826,0.623912,0.092174,0.739557,0.34363,1.815653,1
4372,2637,444,6565,0.063347,0.623769,0.907807,0.623769,0.092193,0.73945,0.343558,1.815615,1
4367,2642,441,6568,0.062919,0.623056,0.908278,0.623056,0.091722,0.739105,0.342988,1.816556,1
4365,2644,439,6570,0.062634,0.622771,0.908618,0.622771,0.091382,0.739016,0.342702,1.817236,1
4360,2649,438,6571,0.062491,0.622057,0.908712,0.622057,0.091288,0.738545,0.342274,1.817424,1
4357,2652,438,6571,0.062491,0.621629,0.908655,0.621629,0.091345,0.738224,0.34206,1.81731,1
4355,2654,436,6573,0.062206,0.621344,0.908996,0.621344,0.091004,0.738136,0.341775,1.817992,1
4350,2659,436,6573,0.062206,0.620631,0.908901,0.620631,0.091099,0.737601,0.341418,1.817802,1
4347,2662,435,6574,0.062063,0.620203,0.909034,0.620203,0.090966,0.737342,0.341133,1.818068,1
4342,2667,434,6575,0.06192,0.619489,0.909129,0.619489,0.090871,0.736869,0.340705,1.818258,1
4338,2671,433,6576,0.061778,0.618919,0.909243,0.618919,0.090757,0.736503,0.340348,1.818487,1
4338,2671,432,6577,0.061635,0.618919,0.909434,0.618919,0.090566,0.736565,0.340277,1.818868,1
4338,2671,430,6579,0.06135,0.618919,0.909815,0.618919,0.090185,0.73669,0.340134,1.819631,1
4336,2673,430,6579,0.06135,0.618633,0.909778,0.618633,0.090222,0.736476,0.339991,1.819555,1
4330,2679,427,6582,0.060922,0.617777,0.910238,0.617777,0.089762,0.736019,0.339349,1.820475,1
4329,2680,426,6583,0.060779,0.617634,0.91041,0.617634,0.08959,0.735974,0.339207,1.82082,1
4328,2681,425,6584,0.060636,0.617492,0.910583,0.617492,0.089417,0.735929,0.339064,1.821166,1
4327,2682,424,6585,0.060494,0.617349,0.910756,0.617349,0.089244,0.735884,0.338921,1.821511,1
4324,2685,422,6587,0.060208,0.616921,0.911083,0.616921,0.088917,0.735687,0.338565,1.822166,1
4321,2688,421,6588,0.060066,0.616493,0.911219,0.616493,0.088781,0.735427,0.338279,1.822438,1
4321,2688,420,6589,0.059923,0.616493,0.911411,0.616493,0.088589,0.735489,0.338208,1.822822,1
4320,2689,420,6589,0.059923,0.61635,0.911392,0.61635,0.088608,0.735382,0.338137,1.822785,1
4315,2694,418,6591,0.059638,0.615637,0.911684,0.615637,0.088316,0.734968,0.337637,1.823368,1
4314,2695,418,6591,0.059638,0.615494,0.911665,0.615494,0.088335,0.734861,0.337566,1.823331,1
4308,2701,418,6591,0.059638,0.614638,0.911553,0.614638,0.088447,0.734214,0.337138,1.823106,1
4303,2706,417,6592,0.059495,0.613925,0.911653,0.613925,0.088347,0.733737,0.33671,1.823305,1
4302,2707,417,6592,0.059495,0.613782,0.911634,0.613782,0.088366,0.733629,0.336639,1.823268,1
4302,2707,415,6594,0.05921,0.613782,0.91202,0.613782,0.08798,0.733754,0.336496,1.824041,1
4298,2711,414,6595,0.059067,0.613212,0.912139,0.613212,0.087861,0.733385,0.336139,1.824278,1
4294,2715,413,6596,0.058924,0.612641,0.912258,0.612641,0.087742,0.733015,0.335783,1.824517,1
4291,2718,412,6597,0.058782,0.612213,0.912396,0.612213,0.087604,0.732753,0.335497,1.824793,1
4291,2718,411,6598,0.058639,0.612213,0.91259,0.612213,0.08741,0.732815,0.335426,1.825181,1
4290,2719,410,6599,0.058496,0.61207,0.912766,0.61207,0.087234,0.73277,0.335283,1.825532,1
4286,2723,408,6601,0.058211,0.6115,0.913081,0.6115,0.086919,0.732462,0.334855,1.826161,1
4284,2725,408,6601,0.058211,0.611214,0.913043,0.611214,0.086957,0.732245,0.334713,1.826087,1
4283,2726,408,6601,0.058211,0.611071,0.913025,0.611071,0.086975,0.732137,0.334641,1.82605,1
4282,2727,408,6601,0.058211,0.610929,0.913006,0.610929,0.086994,0.732028,0.33457,1.826013,1
4275,2734,408,6601,0.058211,0.60993,0.912876,0.60993,0.087124,0.731269,0.33407,1.825753,1
4260,2749,406,6603,0.057926,0.60779,0.912988,0.60779,0.087012,0.729764,0.332858,1.825975,1
4257,2752,406,6603,0.057926,0.607362,0.912932,0.607362,0.087068,0.729438,0.332644,1.825863,1
4253,2756,405,6604,0.057783,0.606791,0.913053,0.606791,0.086947,0.729065,0.332287,1.826106,1
4252,2757,405,6604,0.057783,0.606649,0.913034,0.606649,0.086966,0.728956,0.332216,1.826068,1
4252,2757,404,6605,0.05764,0.606649,0.91323,0.606649,0.08677,0.729018,0.332144,1.82646,1
4250,2759,402,6607,0.057355,0.606363,0.913586,0.606363,0.086414,0.728925,0.331859,1.827171,1
4248,2761,402,6607,0.057355,0.606078,0.913548,0.606078,0.086452,0.728707,0.331716,1.827097,1
4240,2769,401,6608,0.057212,0.604937,0.913596,0.604937,0.086404,0.727897,0.331074,1.827192,1
4239,2770,401,6608,0.057212,0.604794,0.913578,0.604794,0.086422,0.727788,0.331003,1.827155,1
4235,2774,399,6610,0.056927,0.604223,0.913897,0.604223,0.086103,0.727476,0.330575,1.827795,1
4230,2779,399,6610,0.056927,0.60351,0.913804,0.60351,0.086196,0.726929,0.330218,1.827609,1
4229,2780,399,6610,0.056927,0.603367,0.913786,0.603367,0.086214,0.72682,0.330147,1.827571,1
4229,2780,397,6612,0.056641,0.603367,0.914181,0.603367,0.085819,0.726945,0.330004,1.828361,1
4228,2781,397,6612,0.056641,0.603224,0.914162,0.603224,0.085838,0.726835,0.329933,1.828324,1
4226,2783,397,6612,0.056641,0.602939,0.914125,0.602939,0.085875,0.726616,0.32979,1.82825,1
4222,2787,395,6614,0.056356,0.602368,0.914447,0.602368,0.085553,0.726303,0.329362,1.828893,1
4218,2791,393,6616,0.056071,0.601798,0.914769,0.601798,0.085231,0.72599,0.328934,1.829538,1
4215,2794,391,6618,0.055785,0.60137,0.915111,0.60137,0.084889,0.725786,0.328578,1.830221,1
4213,2796,390,6619,0.055643,0.601084,0.915273,0.601084,0.084727,0.725629,0.328364,1.830545,1
4204,2805,390,6619,0.055643,0.5998,0.915107,0.5998,0.084893,0.72464,0.327722,1.830213,1
4202,2807,390,6619,0.055643,0.599515,0.91507,0.599515,0.08493,0.72442,0.327579,1.830139,1
4201,2808,390,6619,0.055643,0.599372,0.915051,0.599372,0.084949,0.72431,0.327507,1.830102,1
4199,2810,389,6620,0.0555,0.599087,0.915214,0.599087,0.084786,0.724153,0.327293,1.830427,1
4196,2813,388,6621,0.055357,0.598659,0.915358,0.598659,0.084642,0.723885,0.327008,1.830716,1
4194,2815,388,6621,0.055357,0.598374,0.915321,0.598374,0.084679,0.723665,0.326865,1.830642,1
4189,2820,385,6624,0.054929,0.59766,0.915829,0.59766,0.084171,0.723301,0.326295,1.831657,1
4186,2823,383,6626,0.054644,0.597232,0.916174,0.597232,0.083826,0.723096,0.325938,1.832348,1
4178,2831,381,6628,0.054359,0.596091,0.916429,0.596091,0.083571,0.722337,0.325225,1.832858,1
4177,2832,380,6629,0.054216,0.595948,0.916612,0.595948,0.083388,0.722289,0.325082,1.833224,1
4175,2834,378,6631,0.053931,0.595663,0.916978,0.595663,0.083022,0.722193,0.324797,1.833956,1
4171,2838,375,6634,0.053503,0.595092,0.91751,0.595092,0.08249,0.721939,0.324297,1.83502,1
4164,2845,374,6635,0.05336,0.594093,0.917585,0.594093,0.082415,0.721226,0.323727,1.83517,1
4164,2845,373,6636,0.053217,0.594093,0.917787,0.594093,0.082213,0.721289,0.323655,1.835574,1
4157,2852,373,6636,0.053217,0.593095,0.91766,0.593095,0.08234,0.720513,0.323156,1.83532,1
4151,2858,372,6637,0.053075,0.592239,0.917754,0.592239,0.082246,0.71991,0.322657,1.835507,1
4151,2858,371,6638,0.052932,0.592239,0.917957,0.592239,0.082043,0.719972,0.322585,1.835913,1
4144,2865,370,6639,0.052789,0.59124,0.918033,0.59124,0.081967,0.719257,0.322015,1.836066,1
4138,2871,369,6640,0.052647,0.590384,0.918127,0.590384,0.081873,0.718652,0.321515,1.836255,1
4137,2872,369,6640,0.052647,0.590241,0.918109,0.590241,0.081891,0.718541,0.321444,1.836218,1
4137,2872,368,6641,0.052504,0.590241,0.918313,0.590241,0.081687,0.718603,0.321373,1.836626,1
4134,2875,367,6642,0.052361,0.589813,0.918463,0.589813,0.081537,0.718332,0.321087,1.836925,1
4134,2875,366,6643,0.052219,0.589813,0.918667,0.589813,0.081333,0.718394,0.321016,1.837333,1
4134,2875,365,6644,0.052076,0.589813,0.918871,0.589813,0.081129,0.718457,0.320944,1.837742,1
4133,2876,365,6644,0.052076,0.58967,0.918853,0.58967,0.081147,0.718345,0.320873,1.837706,1
4130,2879,365,6644,0.052076,0.589242,0.918799,0.589242,0.081201,0.718011,0.320659,1.837597,1
4129,2880,365,6644,0.052076,0.5891,0.918781,0.5891,0.081219,0.7179,0.320588,1.837561,1
4129,2880,364,6645,0.051933,0.5891,0.918985,0.5891,0.081015,0.717962,0.320516,1.83797,1
4122,2887,363,6646,0.051791,0.588101,0.919064,0.588101,0.080936,0.717244,0.319946,1.838127,1
4118,2891,361,6648,0.051505,0.58753,0.919402,0.58753,0.080598,0.716922,0.319518,1.838803,1
4113,2896,359,6650,0.05122,0.586817,0.919723,0.586817,0.080277,0.716488,0.319018,1.839445,1
4112,2897,359,6650,0.05122,0.586674,0.919705,0.586674,0.080295,0.716376,0.318947,1.83941,1
4109,2900,357,6652,0.050935,0.586246,0.920063,0.586246,0.079937,0.716166,0.31859,1.840125,1
4108,2901,357,6652,0.050935,0.586104,0.920045,0.586104,0.079955,0.716054,0.318519,1.84009,1
4105,2904,357,6652,0.050935,0.585676,0.919991,0.585676,0.080009,0.715718,0.318305,1.839982,1
4098,2911,357,6652,0.050935,0.584677,0.919865,0.584677,0.080135,0.714934,0.317806,1.839731,1
4095,2914,357,6652,0.050935,0.584249,0.919811,0.584249,0.080189,0.714597,0.317592,1.839623,1
4087,2922,357,6652,0.050935,0.583107,0.919667,0.583107,0.080333,0.713699,0.317021,1.839334,1
4087,2922,356,6653,0.050792,0.583107,0.919874,0.583107,0.080126,0.713762,0.31695,1.839748,1
4086,2923,355,6654,0.050649,0.582965,0.920063,0.582965,0.079937,0.713712,0.316807,1.840126,1
4085,2924,355,6654,0.050649,0.582822,0.920045,0.582822,0.079955,0.713599,0.316736,1.84009,1
4081,2928,354,6655,0.050506,0.582251,0.92018,0.582251,0.07982,0.713212,0.316379,1.840361,1
4077,2932,353,6656,0.050364,0.581681,0.920316,0.581681,0.079684,0.712825,0.316022,1.840632,1
4077,2932,352,6657,0.050221,0.581681,0.920524,0.581681,0.079476,0.712887,0.315951,1.841048,1
4074,2935,349,6660,0.049793,0.581253,0.921094,0.581253,0.078906,0.712736,0.315523,1.842189,1
4069,2940,349,6660,0.049793,0.580539,0.921005,0.580539,0.078995,0.712173,0.315166,1.84201,1
4062,2947,348,6661,0.04965,0.579541,0.921088,0.579541,0.078912,0.711446,0.314596,1.842177,1
4060,2949,348,6661,0.04965,0.579255,0.921053,0.579255,0.078947,0.71122,0.314453,1.842105,1
4056,2953,348,6661,0.04965,0.578685,0.920981,0.578685,0.079019,0.710768,0.314167,1.841962,1
4054,2955,348,6661,0.04965,0.578399,0.920945,0.578399,0.079055,0.710542,0.314025,1.84189,1
4053,2956,346,6663,0.049365,0.578257,0.921346,0.578257,0.078654,0.710554,0.313811,1.842692,1
4051,2958,346,6663,0.049365,0.577971,0.92131,0.577971,0.07869,0.710328,0.313668,1.84262,1
4050,2959,345,6664,0.049222,0.577829,0.921502,0.577829,0.078498,0.710277,0.313525,1.843003,1
4047,2962,344,6665,0.04908,0.5774,0.921658,0.5774,0.078342,0.71,0.31324,1.843316,1
4046,2963,344,6665,0.04908,0.577258,0.92164,0.577258,0.07836,0.709887,0.313169,1.84328,1
4036,2973,343,6666,0.048937,0.575831,0.921672,0.575831,0.078328,0.708816,0.312384,1.843343,1
4035,2974,343,6666,0.048937,0.575688,0.921654,0.575688,0.078346,0.708703,0.312313,1.843307,1
4030,2979,342,6667,0.048794,0.574975,0.921775,0.574975,0.078225,0.708198,0.311885,1.84355,1
4030,2979,341,6668,0.048652,0.574975,0.921986,0.574975,0.078014,0.70826,0.311813,1.843972,1
4023,2986,341,6668,0.048652,0.573976,0.921861,0.573976,0.078139,0.707465,0.311314,1.843721,1
4020,2989,341,6668,0.048652,0.573548,0.921807,0.573548,0.078193,0.707124,0.3111,1.843614,1
4014,2995,340,6669,0.048509,0.572692,0.921911,0.572692,0.078089,0.706504,0.310601,1.843822,1
4008,3001,339,6670,0.048366,0.571836,0.922015,0.571836,0.077985,0.705882,0.310101,1.84403,1
4002,3007,337,6672,0.048081,0.57098,0.922332,0.57098,0.077668,0.705323,0.309531,1.844665,1
4001,3008,337,6672,0.048081,0.570837,0.922314,0.570837,0.077686,0.705208,0.309459,1.844629,1
3998,3011,336,6673,0.047938,0.570409,0.922473,0.570409,0.077527,0.704928,0.309174,1.844947,1
3986,3023,330,6679,0.047082,0.568697,0.92354,0.568697,0.07646,0.703929,0.30789,1.847081,1
3982,3027,328,6681,0.046797,0.568127,0.923898,0.568127,0.076102,0.703596,0.307462,1.847796,1
3981,3028,328,6681,0.046797,0.567984,0.92388,0.567984,0.07612,0.703481,0.30739,1.847761,1
3981,3028,326,6683,0.046512,0.567984,0.924309,0.567984,0.075691,0.703606,0.307248,1.848619,1
3978,3031,325,6684,0.046369,0.567556,0.924471,0.567556,0.075529,0.703324,0.306962,1.848943,1
3972,3037,324,6685,0.046226,0.5667,0.924581,0.5667,0.075419,0.702698,0.306463,1.849162,1
3969,3040,321,6688,0.045798,0.566272,0.925175,0.566272,0.074825,0.70254,0.306035,1.85035,1
3964,3045,319,6690,0.045513,0.565559,0.925519,0.565559,0.074481,0.70209,0.305536,1.851039,1
3962,3047,319,6690,0.045513,0.565273,0.925485,0.565273,0.074515,0.70186,0.305393,1.850969,1
3961,3048,318,6691,0.04537,0.565131,0.925684,0.565131,0.074316,0.701807,0.30525,1.851367,1
3959,3050,317,6692,0.045228,0.564845,0.925865,0.564845,0.074135,0.701639,0.305036,1.851731,1
3957,3052,316,6693,0.045085,0.56456,0.926047,0.56456,0.073953,0.701471,0.304822,1.852095,1
3956,3053,316,6693,0.045085,0.564417,0.92603,0.564417,0.07397,0.701356,0.304751,1.85206,1
3953,3056,316,6693,0.045085,0.563989,0.925978,0.563989,0.074022,0.701011,0.304537,1.851956,1
3951,3058,316,6693,0.045085,0.563704,0.925943,0.563704,0.074057,0.70078,0.304394,1.851887,1
3950,3059,315,6694,0.044942,0.563561,0.926143,0.563561,0.073857,0.700727,0.304252,1.852286,1
3946,3063,315,6694,0.044942,0.56299,0.926074,0.56299,0.073926,0.700266,0.303966,1.852147,1
3938,3071,312,6697,0.044514,0.561849,0.926588,0.561849,0.073412,0.699529,0.303182,1.853176,1
3933,3076,311,6698,0.044372,0.561136,0.92672,0.561136,0.07328,0.699014,0.302754,1.85344,1
3931,3078,311,6698,0.044372,0.56085,0.926686,0.56085,0.073314,0.698782,0.302611,1.853371,1
3931,3078,310,6699,0.044229,0.56085,0.926904,0.56085,0.073096,0.698844,0.30254,1.853808,1
3931,3078,309,6700,0.044086,0.56085,0.927123,0.56085,0.072877,0.698907,0.302468,1.854245,1
3925,3084,309,6700,0.044086,0.559994,0.927019,0.559994,0.072981,0.698212,0.30204,1.854039,1
3923,3086,309,6700,0.044086,0.559709,0.926985,0.559709,0.073015,0.697981,0.301898,1.85397,1
3923,3086,308,6701,0.043944,0.559709,0.927204,0.559709,0.072796,0.698043,0.301826,1.854408,1
3911,3098,305,6704,0.043515,0.557997,0.927657,0.557997,0.072343,0.696837,0.300756,1.855313,1
3901,3108,303,6706,0.04323,0.55657,0.927926,0.55657,0.072074,0.6958,0.2999,1.855852,1
3896,3113,300,6709,0.042802,0.555857,0.928503,0.555857,0.071497,0.695404,0.299329,1.857007,1
3895,3114,300,6709,0.042802,0.555714,0.928486,0.555714,0.071514,0.695287,0.299258,1.856973,1
3883,3126,299,6710,0.042659,0.554002,0.928503,0.554002,0.071497,0.69395,0.298331,1.857006,1
3882,3127,299,6710,0.042659,0.553859,0.928486,0.553859,0.071514,0.693834,0.298259,1.856972,1
3880,3129,299,6710,0.042659,0.553574,0.928452,0.553574,0.071548,0.6936,0.298117,1.856904,1
3878,3131,298,6711,0.042517,0.553289,0.92864,0.553289,0.07136,0.693429,0.297903,1.85728,1
3874,3135,298,6711,0.042517,0.552718,0.928571,0.552718,0.071429,0.692961,0.297617,1.857143,1
3872,3137,296,6713,0.042231,0.552433,0.928983,0.552433,0.071017,0.692851,0.297332,1.857965,1
3870,3139,295,6714,0.042089,0.552147,0.929172,0.552147,0.070828,0.692679,0.297118,1.858343,1
3870,3139,293,6716,0.041803,0.552147,0.929618,0.552147,0.070382,0.692803,0.296975,1.859236,1
3864,3145,292,6717,0.041661,0.551291,0.92974,0.551291,0.07026,0.692163,0.296476,1.85948,1
3864,3145,291,6718,0.041518,0.551291,0.929964,0.551291,0.070036,0.692225,0.296405,1.859928,1
3861,3148,288,6721,0.04109,0.550863,0.930586,0.550863,0.069414,0.69206,0.295977,1.861171,1
3859,3150,287,6722,0.040947,0.550578,0.930777,0.550578,0.069223,0.691887,0.295763,1.861553,1
3858,3151,287,6722,0.040947,0.550435,0.93076,0.550435,0.06924,0.69177,0.295691,1.86152,1
3855,3154,287,6722,0.040947,0.550007,0.93071,0.550007,0.06929,0.691418,0.295477,1.86142,1
3854,3155,287,6722,0.040947,0.549864,0.930693,0.549864,0.069307,0.6913,0.295406,1.861386,1
3851,3158,287,6722,0.040947,0.549436,0.930643,0.549436,0.069357,0.690948,0.295192,1.861286,1
3850,3159,287,6722,0.040947,0.549294,0.930626,0.549294,0.069374,0.690831,0.295121,1.861252,1
3849,3160,287,6722,0.040947,0.549151,0.930609,0.549151,0.069391,0.690713,0.295049,1.861219,1
3848,3161,286,6723,0.040805,0.549008,0.930818,0.549008,0.069182,0.690658,0.294907,1.861635,1
3847,3162,286,6723,0.040805,0.548866,0.930801,0.548866,0.069199,0.69054,0.294835,1.861602,1
3845,3164,285,6724,0.040662,0.54858,0.930993,0.54858,0.069007,0.690367,0.294621,1.861985,1
3844,3165,285,6724,0.040662,0.548438,0.930976,0.548438,0.069024,0.69025,0.29455,1.861952,1
3836,3173,283,6726,0.040377,0.547296,0.931294,0.547296,0.068706,0.689432,0.293836,1.862588,1
3834,3175,283,6726,0.040377,0.547011,0.931261,0.547011,0.068739,0.689196,0.293694,1.862521,1
3822,3187,282,6727,0.040234,0.545299,0.931287,0.545299,0.068713,0.687843,0.292766,1.862573,1
3816,3193,280,6729,0.039949,0.544443,0.931641,0.544443,0.068359,0.687258,0.292196,1.863281,1
3808,3201,279,6730,0.039806,0.543301,0.931735,0.543301,0.068265,0.686373,0.291554,1.86347,1
3806,3203,276,6733,0.039378,0.543016,0.932386,0.543016,0.067614,0.686322,0.291197,1.864772,1
